HOUSE_TYPE,CNTRCT_YM,CNTCT_DE,TRNS_CLSF,TRAMT,ASSRNC_AMT,MTHT_AMT,NRB_SWST_NM,NRB_SWST_DIST
아파트,202503,18,전세,0,25500,0,반월,104
아파트,202503,15,월세,0,4000,80,반월,104
아파트,202503,15,전세,0,25200,0,반월,104
아파트,202503,15,전세,0,30000,0,반월,104
아파트,202503,15,전세,0,20750,0,반월,104
아파트,202503,15,전세,0,26000,0,반월,104
아파트,202503,14,전세,0,25200,0,반월,104
아파트,202503,3,전세,0,23000,0,반월,104
아파트,202503,3,전세,0,23000,0,반월,104
아파트,202503,1,전세,0,25000,0,반월,104
아파트,202503,1,전세,0,27300,0,반월,104
아파트,202503,1,전세,0,25000,0,반월,104
아파트,202503,20,매매,35000,0,0,반월,280
아파트,202503,21,전세,0,29500,0,반월,280
아파트,202503,15,전세,0,28000,0,반월,280
아파트,202503,4,월세,0,2000,110,반월,280
아파트,202503,4,월세,0,2000,110,반월,280
아파트,202503,1,전세,0,29500,0,반월,280
아파트,202503,1,전세,0,29500,0,반월,280
오피스텔,202503,31,월세,0,500,55,고잔,372
오피스텔,202503,26,전세,0,16500,0,고잔,372
오피스텔,202503,24,월세,0,1000,88,고잔,372
오피스텔,202503,18,월세,0,500,55,고잔,372
오피스텔,202503,17,전세,0,9000,0,고잔,372
오피스텔,202503,17,전세,0,9000,0,고잔,372
오피스텔,202503,14,월세,0,1000,55,고잔,372
오피스텔,202503,14,월세,0,500,55,고잔,372
오피스텔,202503,14,월세,0,500,55,고잔,372
오피스텔,202503,14,월세,0,500,55,고잔,372
오피스텔,202503,10,월세,0,500,55,고잔,372
오피스텔,202503,5,월세,0,1000,55,고잔,372
오피스텔,202503,4,전세,0,9000,0,고잔,372
오피스텔,202503,28,매매,6200,0,0,고잔,428
오피스텔,202503,28,매매,6200,0,0,고잔,428
오피스텔,202503,28,매매,6200,0,0,고잔,428
오피스텔,202503,23,월세,0,500,56,고잔,428
오피스텔,202503,13,월세,0,500,37,고잔,428
오피스텔,202503,12,월세,0,500,50,고잔,428
오피스텔,202503,20,매매,7450,0,0,고잔,356
오피스텔,202503,17,매매,7200,0,0,고잔,356
오피스텔,202503,28,전세,0,6750,0,고잔,356
오피스텔,202503,21,월세,0,500,45,고잔,356
오피스텔,202503,20,월세,0,500,45,고잔,356
오피스텔,202503,20,월세,0,500,45,고잔,356
오피스텔,202503,13,월세,0,500,45,고잔,356
오피스텔,202503,12,월세,0,1000,40,고잔,356
오피스텔,202503,11,월세,0,500,45,고잔,356
오피스텔,202503,8,월세,0,500,45,고잔,356
오피스텔,202503,6,월세,0,500,45,고잔,356
오피스텔,202503,14,매매,10200,0,0,고잔,417
오피스텔,202503,28,전세,0,9400,0,고잔,417
오피스텔,202503,21,월세,0,500,53,고잔,417
오피스텔,202503,21,전세,0,9400,0,고잔,417
오피스텔,202503,19,월세,0,500,52,고잔,417
오피스텔,202503,14,월세,0,500,55,고잔,417
오피스텔,202503,12,월세,0,500,55,고잔,417
오피스텔,202503,10,전세,0,9450,0,고잔,417
오피스텔,202503,7,전세,0,9450,0,고잔,417
오피스텔,202503,4,월세,0,500,55,고잔,417
오피스텔,202503,4,매매,17959,0,0,중앙,227
오피스텔,202503,4,매매,16991,0,0,중앙,227
오피스텔,202503,20,월세,0,1000,65,중앙,227
오피스텔,202503,19,월세,0,1000,100,중앙,227
오피스텔,202503,15,월세,0,2000,60,중앙,227
오피스텔,202503,11,월세,0,1000,65,중앙,227
오피스텔,202503,24,매매,7500,0,0,중앙,273
오피스텔,202503,11,월세,0,1000,44,중앙,273
오피스텔,202503,21,월세,0,2000,85,중앙,318
오피스텔,202503,24,매매,10000,0,0,중앙,314
오피스텔,202503,11,매매,7900,0,0,중앙,314
오피스텔,202503,11,매매,10000,0,0,중앙,314
오피스텔,202503,5,매매,8000,0,0,중앙,314
오피스텔,202503,31,월세,0,500,45,중앙,314
오피스텔,202503,31,월세,0,500,60,중앙,314
오피스텔,202503,17,월세,0,1000,40,중앙,314
오피스텔,202503,5,월세,0,500,60,중앙,230
오피스텔,202503,29,매매,10000,0,0,중앙,101
오피스텔,202503,27,전세,0,9500,0,중앙,101
오피스텔,202503,26,전세,0,11000,0,중앙,101
오피스텔,202503,25,월세,0,1000,85,중앙,101
오피스텔,202503,17,전세,0,12500,0,중앙,101
오피스텔,202503,14,월세,0,500,55,중앙,101
오피스텔,202503,9,월세,0,1000,63,중앙,101
오피스텔,202503,4,월세,0,500,55,중앙,101
오피스텔,202503,28,월세,0,3000,49,고잔,354
오피스텔,202503,25,월세,0,2500,68,고잔,354
오피스텔,202503,19,월세,0,1000,57,고잔,354
아파트,202503,28,전세,0,35500,0,고잔,244
아파트,202503,20,전세,0,27300,0,고잔,244
아파트,202503,14,전세,0,26250,0,고잔,244
아파트,202503,7,전세,0,30000,0,고잔,244
아파트,202503,29,매매,55000,0,0,고잔,445
아파트,202503,20,매매,54000,0,0,고잔,445
아파트,202503,15,매매,60500,0,0,고잔,445
아파트,202503,13,매매,51750,0,0,고잔,445
아파트,202503,29,전세,0,30000,0,고잔,445
아파트,202503,27,전세,0,28000,0,고잔,445
아파트,202503,15,월세,0,30000,10,고잔,445
아파트,202503,11,월세,0,5000,110,고잔,445
아파트,202503,31,매매,64000,0,0,중앙,204
아파트,202503,27,매매,57500,0,0,중앙,204
아파트,202503,11,매매,80500,0,0,중앙,204
아파트,202503,10,매매,70000,0,0,중앙,204
아파트,202503,8,매매,52000,0,0,중앙,204
아파트,202503,8,매매,70000,0,0,중앙,204
아파트,202503,8,매매,88000,0,0,중앙,204
아파트,202503,25,전세,0,36000,0,중앙,204
아파트,202503,15,전세,0,35700,0,중앙,204
아파트,202503,8,전세,0,40000,0,중앙,204
아파트,202503,3,전세,0,42400,0,중앙,204
연립다세대,202503,6,전세,0,10000,0,중앙,366
아파트,202503,29,매매,45000,0,0,중앙,472
아파트,202503,3,매매,52000,0,0,중앙,472
아파트,202503,29,전세,0,23700,0,중앙,472
아파트,202503,26,전세,0,35000,0,중앙,472
아파트,202503,15,월세,0,4000,100,중앙,472
아파트,202503,8,월세,0,3000,80,중앙,472
아파트,202503,6,전세,0,30700,0,중앙,472
아파트,202503,5,전세,0,35000,0,중앙,472
아파트,202503,1,전세,0,30000,0,중앙,472
아파트,202503,24,매매,48000,0,0,중앙,459
아파트,202503,17,매매,59200,0,0,중앙,459
아파트,202503,11,매매,55000,0,0,중앙,459
아파트,202503,29,전세,0,33000,0,중앙,459
아파트,202503,29,전세,0,32000,0,중앙,459
아파트,202503,15,월세,0,5000,120,중앙,459
아파트,202503,14,전세,0,35000,0,중앙,459
아파트,202503,12,월세,0,13100,20,중앙,459
아파트,202503,12,전세,0,13100,0,중앙,459
아파트,202503,10,전세,0,35000,0,중앙,459
아파트,202503,8,전세,0,38000,0,중앙,459
아파트,202503,1,전세,0,33000,0,중앙,459
아파트,202503,1,전세,0,33000,0,중앙,459
아파트,202503,12,매매,82400,0,0,중앙,335
아파트,202503,22,전세,0,45000,0,중앙,335
아파트,202503,18,전세,0,45500,0,중앙,335
아파트,202503,18,월세,0,32000,20,중앙,335
아파트,202503,18,전세,0,39900,0,중앙,335
아파트,202503,17,전세,0,45000,0,중앙,335
아파트,202503,15,월세,0,7000,160,중앙,335
아파트,202503,13,전세,0,48000,0,중앙,335
아파트,202503,8,전세,0,43050,0,중앙,335
아파트,202503,6,전세,0,46000,0,중앙,335
아파트,202503,5,전세,0,48000,0,중앙,335
아파트,202503,29,매매,66300,0,0,중앙,356
아파트,202503,26,매매,104500,0,0,중앙,356
아파트,202503,15,매매,67000,0,0,중앙,356
아파트,202503,8,매매,69900,0,0,중앙,356
아파트,202503,5,매매,65000,0,0,중앙,356
아파트,202503,4,매매,64000,0,0,중앙,356
아파트,202503,1,매매,88000,0,0,중앙,356
아파트,202503,29,전세,0,52500,0,중앙,356
아파트,202503,21,전세,0,44000,0,중앙,356
아파트,202503,17,월세,0,3000,100,중앙,356
아파트,202503,15,전세,0,48000,0,중앙,356
아파트,202503,10,전세,0,48000,0,중앙,356
아파트,202503,6,전세,0,45000,0,중앙,356
아파트,202503,6,전세,0,49000,0,중앙,356
아파트,202503,5,전세,0,44000,0,중앙,356
아파트,202503,4,전세,0,55000,0,중앙,356
아파트,202503,3,전세,0,46000,0,중앙,356
아파트,202503,1,전세,0,42000,0,중앙,356
아파트,202503,1,전세,0,38000,0,중앙,356
아파트,202503,28,매매,35500,0,0,신길온천,254
아파트,202503,7,전세,0,21000,0,신길온천,254
아파트,202503,3,월세,0,2000,90,신길온천,254
아파트,202503,7,매매,48700,0,0,신길온천,468
오피스텔,202503,8,매매,16700,0,0,안산,479
오피스텔,202503,25,월세,0,8000,15,안산,479
오피스텔,202503,21,월세,0,1000,50,안산,479
오피스텔,202503,29,매매,6800,0,0,안산,419
오피스텔,202503,1,월세,0,500,45,안산,419
오피스텔,202503,24,매매,9200,0,0,안산,472
오피스텔,202503,22,월세,0,500,44,안산,472
오피스텔,202503,11,월세,0,500,45,안산,472
오피스텔,202503,7,월세,0,300,44,안산,472
오피스텔,202503,3,전세,0,6300,0,안산,472
오피스텔,202503,1,월세,0,500,45,안산,472
오피스텔,202503,29,월세,0,300,42,원곡,167
오피스텔,202503,28,월세,0,500,40,원곡,167
오피스텔,202503,13,월세,0,500,40,원곡,167
오피스텔,202503,11,월세,0,500,40,원곡,167
오피스텔,202503,10,전세,0,5500,0,원곡,167
연립다세대,202503,6,월세,0,1000,50,고잔,267
아파트,202503,29,매매,44500,0,0,고잔,463
아파트,202503,13,매매,49500,0,0,고잔,463
아파트,202503,13,매매,43000,0,0,고잔,463
아파트,202503,26,전세,0,32000,0,고잔,463
아파트,202503,26,전세,0,19910,0,고잔,463
아파트,202503,25,전세,0,28875,0,고잔,463
아파트,202503,24,전세,0,30000,0,고잔,463
아파트,202503,14,월세,0,5000,100,고잔,463
